1.503906249999999818e+04 8.500077546956106289e+00
1.513671874999999818e+04 9.273950910150878357e+00
1.523437499999999818e+04 1.014619473332895261e+01
1.533203124999999818e+04 1.097051353807352925e+01
1.542968749999999818e+04 1.234799546105045387e+01
1.552734374999999818e+04 1.339011863192842711e+01
1.562499999999999818e+04 1.498237634385567496e+01
1.572265624999999818e+04 1.641070964199128213e+01
1.582031249999999818e+04 1.805108705951113990e+01
1.591796874999999818e+04 2.004359043740868529e+01
1.601562499999999818e+04 2.279283105666780429e+01
1.611328124999999818e+04 2.548060707617034382e+01
1.621093749999999818e+04 2.674146451215083076e+01
1.630859374999999818e+04 2.615077271574520879e+01
1.640624999999999636e+04 2.386785451551072512e+01
1.650390624999999636e+04 2.105800779502749620e+01
1.660156249999999636e+04 1.786968204735019228e+01
1.669921874999999636e+04 1.518216819028717168e+01
1.679687499999999636e+04 1.276222152259882137e+01
1.689453124999999636e+04 1.070692007478842100e+01
1.699218749999999636e+04 9.144556682177176654e+00
1.708984374999999636e+04 8.029742980030651012e+00
1.718749999999999636e+04 7.094745774881254796e+00
1.728515624999999636e+04 6.292172755343722557e+00
1.738281249999999636e+04 5.499002989271828845e+00
1.748046874999999636e+04 4.982346268250190668e+00
1.757812499999999636e+04 4.361648812000416875e+00
1.767578124999999636e+04 3.931475045115309097e+00
1.777343749999999636e+04 3.445409918997870413e+00
1.787109374999999636e+04 3.110606442258720072e+00
1.796874999999999636e+04 2.804744898707291600e+00
1.806640624999999636e+04 2.460584140887621452e+00
1.816406249999999636e+04 2.260733103707784686e+00
1.826171874999999636e+04 2.069162767355569699e+00
1.835937499999999636e+04 1.844934363107536557e+00
1.845703124999999636e+04 1.657607263491201799e+00
1.855468749999999636e+04 1.450838269842190442e+00
1.865234374999999636e+04 1.268342037074350115e+00
1.874999999999999636e+04 1.135237823022143155e+00
1.884765624999999636e+04 1.022614946522329760e+00
1.894531249999999636e+04 1.032082921895998595e+00
1.904296874999999636e+04 1.135850480375864446e+00
1.914062499999999636e+04 1.366157259380434308e+00
1.923828124999999636e+04 1.646486264718131753e+00
1.933593749999999636e+04 1.940807405912730488e+00
1.943359374999999636e+04 2.194666916787952449e+00
1.953124999999999636e+04 2.319491883776676922e+00
1.962890624999999636e+04 2.345189604669058347e+00
1.972656249999999636e+04 2.252732218072981407e+00
1.982421874999999636e+04 2.130298079309135950e+00
1.992187499999999636e+04 1.915904519723618415e+00
