 (2.929687499999999432e+02+0.000000000000000000e+00j)  (2.582710462615015246e+00+9.989591367402639310e-02j)
 (3.906249999999999432e+02+0.000000000000000000e+00j)  (2.134912041675087746e+00-2.613496277235297441e-02j)
 (4.882812499999999432e+02+0.000000000000000000e+00j)  (1.609808085306772885e+00+3.290747097250184411e-02j)
 (5.859374999999998863e+02+0.000000000000000000e+00j)  (1.348760660555903268e+00+1.715741068713676210e-01j)
 (6.835937499999998863e+02+0.000000000000000000e+00j)  (1.388805499113133335e+00+3.344062851687270577e-01j)
 (7.812499999999998863e+02+0.000000000000000000e+00j)  (1.687560989347404838e+00+2.827321591641643872e-01j)
 (8.789062499999998863e+02+0.000000000000000000e+00j)  (1.677746740174215878e+00+1.282344158589262817e-01j)
 (9.765624999999998863e+02+0.000000000000000000e+00j)  (1.543444507649990083e+00-1.694014770787045931e-02j)
 (1.074218749999999773e+03+0.000000000000000000e+00j)  (1.504881910112851440e+00-1.231725336552003808e-01j)
 (1.171874999999999773e+03+0.000000000000000000e+00j)  (1.529818525938302365e+00+1.170952239245040133e-01j)
 (1.269531249999999773e+03+0.000000000000000000e+00j)  (1.520069920930093410e+00+2.092472715676269301e-01j)
 (1.367187499999999773e+03+0.000000000000000000e+00j)  (1.494384280468134651e+00+2.275233986338170422e-01j)
 (1.464843749999999773e+03+0.000000000000000000e+00j)  (1.450629787352917255e+00+2.667215400506836032e-01j)
 (1.562499999999999773e+03+0.000000000000000000e+00j)  (1.398157048672827640e+00+3.255024339745823947e-01j)
 (1.660156249999999773e+03+0.000000000000000000e+00j)  (1.374964259858997728e+00+4.015138373519108739e-01j)
 (1.757812499999999773e+03+0.000000000000000000e+00j)  (1.413645799671357173e+00+4.601915886607022554e-01j)
 (1.855468749999999773e+03+0.000000000000000000e+00j)  (1.435676925723249342e+00+5.022351564146417813e-01j)
 (1.953124999999999773e+03+0.000000000000000000e+00j)  (1.478517972763365496e+00+5.244759522509505612e-01j)
 (2.050781249999999545e+03+0.000000000000000000e+00j)  (1.531680253351590304e+00+4.621734155123638499e-01j)
 (2.148437499999999545e+03+0.000000000000000000e+00j)  (1.498907771074124096e+00+4.828809745189840963e-01j)
 (2.246093749999999545e+03+0.000000000000000000e+00j)  (1.504764049293268791e+00+4.855990485456564421e-01j)
 (2.343749999999999545e+03+0.000000000000000000e+00j)  (1.482557798610546040e+00+4.902025263747466499e-01j)
 (2.441406249999999545e+03+0.000000000000000000e+00j)  (1.487177567152310198e+00+5.319004499806029296e-01j)
 (2.539062499999999545e+03+0.000000000000000000e+00j)  (1.504545349015089073e+00+5.050475202133392072e-01j)
 (2.636718749999999545e+03+0.000000000000000000e+00j)  (1.447087909244339832e+00+5.072249410022698912e-01j)
 (2.734374999999999545e+03+0.000000000000000000e+00j)  (1.471759602389475896e+00+5.336353305708723127e-01j)
 (2.832031249999999545e+03+0.000000000000000000e+00j)  (1.427713149419825855e+00+4.848598059530446758e-01j)
 (2.929687499999999545e+03+0.000000000000000000e+00j)  (1.411262389716646970e+00+5.490675303772617477e-01j)
 (3.027343749999999545e+03+0.000000000000000000e+00j)  (1.416395972907566359e+00+4.989355181620816482e-01j)
 (3.124999999999999545e+03+0.000000000000000000e+00j)  (1.320471800806825469e+00+5.079858403383005205e-01j)
 (3.222656249999999545e+03+0.000000000000000000e+00j)  (1.237992821715045100e+00+5.452312613500043259e-01j)
 (3.320312499999999545e+03+0.000000000000000000e+00j)  (1.193282353164474507e+00+6.427552470321427069e-01j)
 (3.417968749999999545e+03+0.000000000000000000e+00j)  (1.205212390399873934e+00+7.125010419285594532e-01j)
 (3.515624999999999545e+03+0.000000000000000000e+00j)  (1.263126159523456193e+00+7.432927407228391292e-01j)
 (3.613281249999999545e+03+0.000000000000000000e+00j)  (1.213100536584925004e+00+7.233762766058875471e-01j)
 (3.710937499999999545e+03+0.000000000000000000e+00j)  (1.211332164613589502e+00+8.431458899781008043e-01j)
 (3.808593749999999545e+03+0.000000000000000000e+00j)  (1.349249935933336753e+00+7.765078836299981191e-01j)
 (3.906249999999999545e+03+0.000000000000000000e+00j)  (1.332153699378108458e+00+6.678368950010528104e-01j)
 (4.003906249999999545e+03+0.000000000000000000e+00j)  (1.238244384502229734e+00+5.051653774304148969e-01j)
 (4.101562499999999091e+03+0.000000000000000000e+00j)  (9.625817305340734764e-01+4.382876357632567443e-01j)
 (4.296874999999999091e+03+0.000000000000000000e+00j)  (8.350111723570199374e-01+9.524463306963220077e-01j)
