 (2.929687499999999432e+02+0.000000000000000000e+00j)  (2.418541421541775982e+00-4.015688536090749466e-02j)
 (3.906249999999999432e+02+0.000000000000000000e+00j)  (2.077166638091319406e+00-1.788614428974612536e-01j)
 (4.882812499999999432e+02+0.000000000000000000e+00j)  (1.541870263498864579e+00-1.046930979207359169e-01j)
 (5.859374999999998863e+02+0.000000000000000000e+00j)  (1.334617961132905428e+00+1.066084731316739864e-01j)
 (6.835937499999998863e+02+0.000000000000000000e+00j)  (1.403013356533019174e+00+2.530932329331565533e-01j)
 (7.812499999999998863e+02+0.000000000000000000e+00j)  (1.669923534690998634e+00+1.432645446751162899e-01j)
 (8.789062499999998863e+02+0.000000000000000000e+00j)  (1.642999429127911748e+00-3.939099628422253890e-02j)
 (9.765624999999998863e+02+0.000000000000000000e+00j)  (1.564706336292535305e+00-1.132531263960773887e-01j)
 (1.074218749999999773e+03+0.000000000000000000e+00j)  (1.502468304367153840e+00-1.447619957563242854e-01j)
 (1.171874999999999773e+03+0.000000000000000000e+00j)  (1.487980801682821097e+00-4.917531755667754745e-02j)
 (1.269531249999999773e+03+0.000000000000000000e+00j)  (1.484300568595613878e+00-2.679150317701150738e-02j)
 (1.367187499999999773e+03+0.000000000000000000e+00j)  (1.436436446462234118e+00-1.237025655774476665e-02j)
 (1.464843749999999773e+03+0.000000000000000000e+00j)  (1.409648123318664403e+00+1.905604483490844561e-02j)
 (1.562499999999999773e+03+0.000000000000000000e+00j)  (1.383658112996607237e+00+3.858618130029160820e-02j)
 (1.660156249999999773e+03+0.000000000000000000e+00j)  (1.378632511951017436e+00+9.760842960153856551e-02j)
 (1.757812499999999773e+03+0.000000000000000000e+00j)  (1.406579724798469933e+00+1.259532052828113424e-01j)
 (1.855468749999999773e+03+0.000000000000000000e+00j)  (1.432091622893117533e+00+1.482390656233205373e-01j)
 (1.953124999999999773e+03+0.000000000000000000e+00j)  (1.474131744039765213e+00+1.457201194223018692e-01j)
 (2.050781249999999545e+03+0.000000000000000000e+00j)  (1.479371551765152004e+00+9.108057396210005041e-02j)
 (2.148437499999999545e+03+0.000000000000000000e+00j)  (1.451457643542303444e+00+1.038601436778630316e-01j)
 (2.246093749999999545e+03+0.000000000000000000e+00j)  (1.459503557485977820e+00+9.003060862543429965e-02j)
 (2.343749999999999545e+03+0.000000000000000000e+00j)  (1.425544824299676216e+00+8.515284728892340282e-02j)
 (2.441406249999999545e+03+0.000000000000000000e+00j)  (1.428886288050088993e+00+1.094040345408907461e-01j)
 (2.539062499999999545e+03+0.000000000000000000e+00j)  (1.427968120214339498e+00+9.233215717481994822e-02j)
 (2.636718749999999545e+03+0.000000000000000000e+00j)  (1.416501864068170136e+00+1.070314107297806738e-01j)
 (2.734374999999999545e+03+0.000000000000000000e+00j)  (1.430446216359774203e+00+6.559703166613191361e-02j)
 (2.832031249999999545e+03+0.000000000000000000e+00j)  (1.366425656853351267e+00+5.312449637946665970e-02j)
 (2.929687499999999545e+03+0.000000000000000000e+00j)  (1.355928709744210758e+00+8.769045053927072841e-02j)
 (3.027343749999999545e+03+0.000000000000000000e+00j)  (1.336153252313683870e+00+6.628133189691545746e-02j)
 (3.124999999999999545e+03+0.000000000000000000e+00j)  (1.265630533217564802e+00+7.818904467559584237e-02j)
 (3.222656249999999545e+03+0.000000000000000000e+00j)  (1.205657950696716885e+00+1.491947637806970428e-01j)
 (3.320312499999999545e+03+0.000000000000000000e+00j)  (1.212519101438074509e+00+2.289245350047836580e-01j)
 (3.417968749999999545e+03+0.000000000000000000e+00j)  (1.242454954433597436e+00+2.970009986410349634e-01j)
 (3.515624999999999545e+03+0.000000000000000000e+00j)  (1.331083535106134974e+00+3.057003618322795546e-01j)
 (3.613281249999999545e+03+0.000000000000000000e+00j)  (1.329031658187540765e+00+3.401177594469723675e-01j)
 (3.710937499999999545e+03+0.000000000000000000e+00j)  (1.520968423028962624e+00+3.715224016521201378e-01j)
 (3.808593749999999545e+03+0.000000000000000000e+00j)  (1.668769814163978182e+00+1.335612055963171507e-01j)
 (3.906249999999999545e+03+0.000000000000000000e+00j)  (1.624022044557621891e+00-1.552361885086867566e-01j)
 (4.394531249999999091e+03+0.000000000000000000e+00j)  (7.830027251503304253e-01+6.620253017476125379e-01j)
 (4.492187499999999091e+03+0.000000000000000000e+00j)  (1.012595146095601084e+00+7.032094807234071654e-01j)
 (4.589843749999999091e+03+0.000000000000000000e+00j)  (1.029074978164776333e+00+6.504355034761342136e-01j)
 (4.687499999999999091e+03+0.000000000000000000e+00j)  (1.083312684677022242e+00+7.482309778537391542e-01j)
 (4.785156249999999091e+03+0.000000000000000000e+00j)  (1.150222741427560091e+00+6.678643028484567701e-01j)
 (4.980468749999999091e+03+0.000000000000000000e+00j)  (1.397546624600362275e+00+6.787876577161066072e-01j)
 (5.078124999999999091e+03+0.000000000000000000e+00j)  (1.471155461154219246e+00+6.969234483906204813e-01j)
 (5.175781249999999091e+03+0.000000000000000000e+00j)  (1.527807446634736888e+00+6.645047847309283329e-01j)
 (5.273437499999999091e+03+0.000000000000000000e+00j)  (1.532213437768395581e+00+5.676361202760136226e-01j)
 (5.371093749999999091e+03+0.000000000000000000e+00j)  (1.510188668775299003e+00+5.751693680418870080e-01j)
 (5.468749999999999091e+03+0.000000000000000000e+00j)  (1.506326704597116040e+00+5.434432610849662115e-01j)
 (5.566406249999999091e+03+0.000000000000000000e+00j)  (1.481260094395644877e+00+5.788866991050647393e-01j)
 (5.664062499999999091e+03+0.000000000000000000e+00j)  (1.545713623340194465e+00+6.105494025733282371e-01j)
 (5.761718749999999091e+03+0.000000000000000000e+00j)  (1.543326990943870936e+00+5.898389087688377108e-01j)
 (5.859374999999999091e+03+0.000000000000000000e+00j)  (1.610196284399406430e+00+6.852667227790071314e-01j)
 (5.957031249999999091e+03+0.000000000000000000e+00j)  (1.759461144942113808e+00+6.890876298906090103e-01j)
 (6.054687499999999091e+03+0.000000000000000000e+00j)  (1.922187576984408786e+00+6.885400388380642500e-01j)
 (6.152343749999999091e+03+0.000000000000000000e+00j)  (2.273971083170114760e+00+5.102208399530396843e-01j)
 (6.249999999999999091e+03+0.000000000000000000e+00j)  (2.442055406330779999e+00-1.278033089074337610e-02j)
 (6.347656249999999091e+03+0.000000000000000000e+00j)  (2.248183794924567547e+00-6.532870517679085776e-01j)
 (6.445312499999999091e+03+0.000000000000000000e+00j)  (1.481962959745874997e+00-9.668536152648390392e-01j)
 (6.542968749999999091e+03+0.000000000000000000e+00j)  (9.284039196954280149e-01-6.395645630044038965e-01j)
 (6.640624999999999091e+03+0.000000000000000000e+00j)  (8.144572981471939199e-01-2.654316454552069215e-01j)
 (6.738281249999999091e+03+0.000000000000000000e+00j)  (8.403321626352356910e-01-8.770779148103423351e-02j)
 (6.835937499999999091e+03+0.000000000000000000e+00j)  (8.504415755723685466e-01+8.048390693499747964e-03j)
 (6.933593749999999091e+03+0.000000000000000000e+00j)  (8.537943427635106275e-01+1.671422052234337874e-02j)
 (7.031249999999999091e+03+0.000000000000000000e+00j)  (7.102659199320245920e-01+7.029591268793241969e-03j)
 (7.226562499999999091e+03+0.000000000000000000e+00j)  (5.710742569942439673e-01+5.431819518218862219e-01j)
 (7.324218749999999091e+03+0.000000000000000000e+00j)  (8.550302536240697027e-01+6.938992368742448180e-01j)
 (7.421874999999999091e+03+0.000000000000000000e+00j)  (1.042741321997281201e+00+5.483901199691384454e-01j)
 (7.519531249999999091e+03+0.000000000000000000e+00j)  (9.940987203569966457e-01+4.340041808604042095e-01j)
 (7.617187499999999091e+03+0.000000000000000000e+00j)  (9.591172943632136905e-01+4.510895215221564780e-01j)
 (7.714843749999999091e+03+0.000000000000000000e+00j)  (9.511056716438324177e-01+4.238989281227211192e-01j)
 (7.812499999999999091e+03+0.000000000000000000e+00j)  (8.781284206457442565e-01+4.434843361160070718e-01j)
 (7.910156249999999091e+03+0.000000000000000000e+00j)  (8.770078500715844383e-01+4.989867142674458411e-01j)
 (8.007812499999999091e+03+0.000000000000000000e+00j)  (8.514696889520917411e-01+5.149085555481902610e-01j)
 (8.105468749999999091e+03+0.000000000000000000e+00j)  (8.641188178057295222e-01+5.995631680254887019e-01j)
 (8.203124999999998181e+03+0.000000000000000000e+00j)  (9.148777885124899090e-01+5.740621452148273463e-01j)
 (8.300781249999998181e+03+0.000000000000000000e+00j)  (8.614404602042239345e-01+6.032385850794358406e-01j)
 (8.398437499999998181e+03+0.000000000000000000e+00j)  (9.158257586189948452e-01+6.419783958476488195e-01j)
 (8.496093749999998181e+03+0.000000000000000000e+00j)  (8.985134212733429937e-01+6.338287965370790200e-01j)
 (8.593749999999998181e+03+0.000000000000000000e+00j)  (9.282595011791016093e-01+6.888167246993690540e-01j)
 (8.691406249999998181e+03+0.000000000000000000e+00j)  (9.510106782097905720e-01+6.392342208891917954e-01j)
 (8.789062499999998181e+03+0.000000000000000000e+00j)  (9.215913284867154331e-01+6.461304618425620649e-01j)
 (8.886718749999998181e+03+0.000000000000000000e+00j)  (9.324658898685718178e-01+6.658021750017594220e-01j)
 (8.984374999999998181e+03+0.000000000000000000e+00j)  (9.287791426208688028e-01+6.475125157045221735e-01j)
 (9.082031249999998181e+03+0.000000000000000000e+00j)  (8.993756048093368705e-01+6.827485015040541949e-01j)
 (9.179687499999998181e+03+0.000000000000000000e+00j)  (9.600759803958887062e-01+6.758394304500175975e-01j)
 (9.277343749999998181e+03+0.000000000000000000e+00j)  (9.057925480947260910e-01+6.539527258974872082e-01j)
 (9.374999999999998181e+03+0.000000000000000000e+00j)  (9.373402439734277447e-01+6.973738066906143285e-01j)
 (9.472656249999998181e+03+0.000000000000000000e+00j)  (9.056188509236069439e-01+6.159423376940886818e-01j)
 (9.570312499999998181e+03+0.000000000000000000e+00j)  (8.470972022063212314e-01+6.820813015099171928e-01j)
 (9.667968749999998181e+03+0.000000000000000000e+00j)  (8.845811078683694095e-01+6.547284241831207163e-01j)
 (9.765624999999998181e+03+0.000000000000000000e+00j)  (8.045843328634577629e-01+6.803510664234407868e-01j)
 (9.863281249999998181e+03+0.000000000000000000e+00j)  (8.350950110157424611e-01+7.138356133019702066e-01j)
 (9.960937499999998181e+03+0.000000000000000000e+00j)  (7.834410861356726485e-01+6.813767137001659480e-01j)
 (1.005859374999999818e+04+0.000000000000000000e+00j)  (7.746600352565827796e-01+7.801365894021825564e-01j)
 (1.015624999999999818e+04+0.000000000000000000e+00j)  (8.276233479993491127e-01+7.720209189639307690e-01j)
 (1.025390624999999818e+04+0.000000000000000000e+00j)  (8.028761199451971420e-01+7.930937668019513165e-01j)
 (1.035156249999999818e+04+0.000000000000000000e+00j)  (8.345626841548514641e-01+8.104078405422662224e-01j)
 (1.044921874999999818e+04+0.000000000000000000e+00j)  (7.837210157318662551e-01+7.820544332014592870e-01j)
 (1.054687499999999818e+04+0.000000000000000000e+00j)  (7.654027163539861567e-01+8.505787020703960977e-01j)
 (1.064453124999999818e+04+0.000000000000000000e+00j)  (7.915152580300014451e-01+8.458273111365841590e-01j)
 (1.074218749999999818e+04+0.000000000000000000e+00j)  (7.558434510072589152e-01+8.864541615221921411e-01j)
