 (2.929687499999999432e+02+0.000000000000000000e+00j)  (2.608762902369858416e+00+1.020468700513519344e-01j)
 (3.906249999999999432e+02+0.000000000000000000e+00j)  (2.127779026079829272e+00-2.348004420402385883e-02j)
 (4.882812499999999432e+02+0.000000000000000000e+00j)  (1.618663594093743274e+00+4.589766527476227265e-02j)
 (5.859374999999998863e+02+0.000000000000000000e+00j)  (1.366503638646926477e+00+1.765908557582666627e-01j)
 (6.835937499999998863e+02+0.000000000000000000e+00j)  (1.392174754263669101e+00+3.302813002788896335e-01j)
 (7.812499999999998863e+02+0.000000000000000000e+00j)  (1.708013748800723652e+00+2.801492713217939023e-01j)
 (8.789062499999998863e+02+0.000000000000000000e+00j)  (1.705720797114485876e+00+1.347418520788442320e-01j)
 (9.765624999999998863e+02+0.000000000000000000e+00j)  (1.588325754831102499e+00-3.588747714751963636e-02j)
 (1.074218749999999773e+03+0.000000000000000000e+00j)  (1.547190873451052662e+00-1.503313395063053670e-01j)
 (1.171874999999999773e+03+0.000000000000000000e+00j)  (1.597835138586450210e+00+1.000252645965983705e-01j)
 (1.269531249999999773e+03+0.000000000000000000e+00j)  (1.621233189292341947e+00+2.009266173548955037e-01j)
 (1.367187499999999773e+03+0.000000000000000000e+00j)  (1.586288556627866386e+00+2.143617572905714974e-01j)
 (1.464843749999999773e+03+0.000000000000000000e+00j)  (1.546185389481084194e+00+2.562400844433397329e-01j)
 (1.562499999999999773e+03+0.000000000000000000e+00j)  (1.478595062091453860e+00+3.231380621496399153e-01j)
 (1.660156249999999773e+03+0.000000000000000000e+00j)  (1.444461205267191684e+00+4.078250196507988146e-01j)
 (1.757812499999999773e+03+0.000000000000000000e+00j)  (1.509278428053931531e+00+4.735787880274206496e-01j)
 (1.855468749999999773e+03+0.000000000000000000e+00j)  (1.524207248725503616e+00+4.961649248871942142e-01j)
 (1.953124999999999773e+03+0.000000000000000000e+00j)  (1.538913102298415492e+00+5.110853883050504587e-01j)
 (2.050781249999999545e+03+0.000000000000000000e+00j)  (1.632719020386407927e+00+4.520197786392465278e-01j)
 (2.148437499999999545e+03+0.000000000000000000e+00j)  (1.583787786255440810e+00+4.535022018147588097e-01j)
 (2.246093749999999545e+03+0.000000000000000000e+00j)  (1.555233920832963967e+00+4.554906953800188507e-01j)
 (2.343749999999999545e+03+0.000000000000000000e+00j)  (1.494619438945117507e+00+4.884798710002835054e-01j)
 (2.441406249999999545e+03+0.000000000000000000e+00j)  (1.527840558761603962e+00+5.500710172228596706e-01j)
 (2.539062499999999545e+03+0.000000000000000000e+00j)  (1.571816931019123675e+00+5.087457891438387225e-01j)
 (2.636718749999999545e+03+0.000000000000000000e+00j)  (1.513731395664888790e+00+4.856304215256476153e-01j)
 (2.734374999999999545e+03+0.000000000000000000e+00j)  (1.503265928345853597e+00+5.362811926266077833e-01j)
 (2.832031249999999545e+03+0.000000000000000000e+00j)  (1.501465025588067048e+00+4.932362936595413583e-01j)
 (2.929687499999999545e+03+0.000000000000000000e+00j)  (1.459748472144025255e+00+5.415397081991657480e-01j)
 (3.027343749999999545e+03+0.000000000000000000e+00j)  (1.512945153011878041e+00+5.026661066886615181e-01j)
 (3.124999999999999545e+03+0.000000000000000000e+00j)  (1.432537236937820646e+00+4.615367698147502251e-01j)
 (3.222656249999999545e+03+0.000000000000000000e+00j)  (1.367717642522314314e+00+4.490879725527365807e-01j)
 (3.320312499999999545e+03+0.000000000000000000e+00j)  (1.268852591437779731e+00+5.106348522349790642e-01j)
 (3.417968749999999545e+03+0.000000000000000000e+00j)  (1.264806088858357658e+00+5.996722799865659148e-01j)
 (3.515624999999999545e+03+0.000000000000000000e+00j)  (1.311140971131899979e+00+6.071022969686041826e-01j)
 (3.613281249999999545e+03+0.000000000000000000e+00j)  (1.246619290114885148e+00+5.324332263262545606e-01j)
 (3.710937499999999545e+03+0.000000000000000000e+00j)  (1.105277853945035860e+00+6.029306277002445258e-01j)
 (3.808593749999999545e+03+0.000000000000000000e+00j)  (1.119048034187634766e+00+6.825838422828233165e-01j)
 (3.906249999999999545e+03+0.000000000000000000e+00j)  (1.079051657926578756e+00+7.650358948781913471e-01j)
 (4.003906249999999545e+03+0.000000000000000000e+00j)  (1.103296502597322259e+00+8.078811145390953907e-01j)
 (4.101562499999999091e+03+0.000000000000000000e+00j)  (1.087612026865286241e+00+8.670416298750854844e-01j)
 (4.199218749999999091e+03+0.000000000000000000e+00j)  (1.118259283772503387e+00+8.992668379235224663e-01j)
 (4.296874999999999091e+03+0.000000000000000000e+00j)  (1.178981877181682680e+00+8.863435068537028894e-01j)
 (4.394531249999999091e+03+0.000000000000000000e+00j)  (1.115371074726070555e+00+8.151271818839849193e-01j)
 (4.492187499999999091e+03+0.000000000000000000e+00j)  (1.067646010634691667e+00+9.243861252480553015e-01j)
 (4.589843749999999091e+03+0.000000000000000000e+00j)  (1.100637604935811531e+00+8.727771890403582811e-01j)
 (4.687499999999999091e+03+0.000000000000000000e+00j)  (9.626378967255605490e-01+9.072999438943480932e-01j)
 (5.078124999999999091e+03+0.000000000000000000e+00j)  (8.679490459670590186e-01+1.022965329361413600e+00j)
 (5.175781249999999091e+03+0.000000000000000000e+00j)  (8.265704009487103709e-01+1.117373994138035842e+00j)
 (5.273437499999999091e+03+0.000000000000000000e+00j)  (8.510956033608729765e-01+1.171243414237459701e+00j)
 (5.371093749999999091e+03+0.000000000000000000e+00j)  (7.667663090189754671e-01+1.155562126776941589e+00j)
 (5.468749999999999091e+03+0.000000000000000000e+00j)  (7.403262225380421446e-01+1.277958246514567575e+00j)
 (5.566406249999999091e+03+0.000000000000000000e+00j)  (7.648035271151125691e-01+1.333750091852364594e+00j)
 (5.664062499999999091e+03+0.000000000000000000e+00j)  (7.223988078667932244e-01+1.366765478632409714e+00j)
 (5.761718749999999091e+03+0.000000000000000000e+00j)  (7.396585614805619713e-01+1.400690572737526063e+00j)
 (5.859374999999999091e+03+0.000000000000000000e+00j)  (6.847702942698288275e-01+1.400238210964612540e+00j)
 (5.957031249999999091e+03+0.000000000000000000e+00j)  (7.010642547873381369e-01+1.544927024488838896e+00j)
 (6.054687499999999091e+03+0.000000000000000000e+00j)  (7.488288318898901341e-01+1.554731960377872424e+00j)
 (6.152343749999999091e+03+0.000000000000000000e+00j)  (7.427381159874116845e-01+1.608563555290667857e+00j)
 (6.249999999999999091e+03+0.000000000000000000e+00j)  (8.440761033082383458e-01+1.674112581502563923e+00j)
 (6.347656249999999091e+03+0.000000000000000000e+00j)  (8.618800278368590195e-01+1.584094444880999264e+00j)
 (6.445312499999999091e+03+0.000000000000000000e+00j)  (8.346695899951609432e-01+1.597976705779391438e+00j)
 (6.542968749999999091e+03+0.000000000000000000e+00j)  (8.298428473557645235e-01+1.580752072959387355e+00j)
 (6.640624999999999091e+03+0.000000000000000000e+00j)  (7.329979090530646113e-01+1.558052063653000419e+00j)
 (6.738281249999999091e+03+0.000000000000000000e+00j)  (7.312363447353906754e-01+1.676068791382949730e+00j)
 (6.835937499999999091e+03+0.000000000000000000e+00j)  (7.446555927406804942e-01+1.642336602350003671e+00j)
